name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Paenibacillus dendritiformis	130049	S	16	7	23	0.00000
Paenibacillus konkukensis	2020716	S	14	1	15	0.00000
Paenibacillus yonginensis	1462996	S	13	5	18	0.00000
Paenibacillus guangzhouensis	1473112	S	12	0	12	0.00000
Paenibacillus protaetiae	2509456	S	11	0	11	0.00000
Paenibacillus thiaminolyticus	49283	S	11	3	14	0.00000
Paenibacillus borealis	160799	S	11	3	14	0.00000
Paenibacillus xylanexedens	528191	S	10	60	70	0.00000
Brevibacillus laterosporus	1465	S	1035	267	1302	0.00004
Brevibacillus centrosporus	54910	S	956	74	1030	0.00003
Brevibacillus choshinensis	54911	S	571	46	617	0.00002
Brevibacillus sp. HD3.3A	2738979	S	456	1452	1908	0.00006
Brevibacillus sp. TJ4	3234853	S	25	2	27	0.00000
Brevibacillus sp. WF146	319501	S	24	2	26	0.00000
Brevibacillus sp. NSP2.1	3003229	S	18	156	174	0.00001
Brevibacillus fluminis	511487	S	414	37	451	0.00001
Brevibacillus gelatini	1655277	S	165	22	187	0.00001
Brevibacillus brevis	1393	S	135	15	150	0.00000
Brevibacillus formosus	54913	S	97	22	119	0.00000
Brevibacillus fortis	2126352	S	60	14	74	0.00000
Brevibacillus humidisoli	2895522	S	13	0	13	0.00000
Cohnella abietis	2507935	S	1687	35	1722	0.00005
Cohnella cholangitidis	2598458	S	44	1	45	0.00000
Cohnella sp. LGH	1619153	S	41	3	44	0.00000
Cohnella herbarum	2728023	S	41	0	41	0.00000
Cohnella candida	2674991	S	11	0	11	0.00000
Aneurinibacillus sp. Ricciae_BoGa-3	3022697	S	1110	103	1213	0.00004
Aneurinibacillus uraniidurans	2966586	S	33	9	42	0.00000
Aneurinibacillus soli	1500254	S	28	7	35	0.00000
Pristimantibacillus sp. PTI5	3400422	S	442	30	472	0.00001
Saccharibacillus brassicae	2583377	S	22	0	22	0.00000
Listeria innocua	1642	S	17312	13971	31283	0.00093
Listeria sp. PSOL-1	1844999	S	11731	970	12701	0.00038
Listeria seeligeri	1640	S	9506	1605	11111	0.00033
Listeria grayi	1641	S	8434	3054	11488	0.00034
Listeria monocytogenes	1639	S	7308	22054	29362	0.00087
Listeria ivanovii	1638	S	6247	726	6973	0.00021
Listeria aquatica	1494960	S	5688	464	6152	0.00018
Listeria welshimeri	1643	S	4890	1290	6180	0.00018
Listeria swaminathanii	2713501	S	730	83	813	0.00002
Brochothrix thermosphacta	2756	S	6839	1849	8688	0.00026
Brochothrix campestris	2757	S	3001	358	3359	0.00010
Paenilisteria newyorkensis	1497681	S	1281	86	1367	0.00004
Paenilisteria weihenstephanensis	1006155	S	921	53	974	0.00003
Gemella sp. zg-570	2840371	S	14237	1424	15661	0.00046
Gemella haemolysans	1379	S	10814	1287	12101	0.00036
Gemella sanguinis	84135	S	10278	1744	12022	0.00036
Gemella morbillorum	29391	S	3090	2290	5380	0.00016
Anoxybacillus sp. D401a	575112	S	8683	3577	12260	0.00036
Anoxybacillus flavithermus	33934	S	64	22	86	0.00000
Anoxybacillus gonensis	198467	S	11	2	13	0.00000
Geobacillus thermodenitrificans	33940	S	2356	10205	12561	0.00037
Geobacillus sp. 46C-IIa	1963025	S	18	1175	1193	0.00004
Geobacillus subterraneus	129338	S	70	51	121	0.00000
Geobacillus genomosp. 3	1921421	S	27	5	32	0.00000
Geobacillus thermoleovorans	33941	S	13	41	54	0.00000
Thermaerobacillus caldiproteolyticus	247480	S	596	129	725	0.00002
Parageobacillus thermoglucosidasius	1426	S	33	16	49	0.00000
Parageobacillus genomosp. 1	1295642	S	27	5	32	0.00000
Parageobacillus toebii	153151	S	24	66	90	0.00000
Parageobacillus sp. KH3-4	2916802	S	10	3	13	0.00000
Saccharococcus caldoxylosilyticus	81408	S	38	12	50	0.00000
Anoxybacteroides amylolyticum	294699	S	27	2	29	0.00000
Fictibacillus sp. JL2B1089	3399565	S	4955	3937	8892	0.00026
Fictibacillus sp. KU28468	2991053	S	186	38	224	0.00001
Fictibacillus enclensis	1017270	S	1909	349	2258	0.00007
Fictibacillus phosphorivorans	1221500	S	843	450	1293	0.00004
Fictibacillus arsenicus	255247	S	327	83	410	0.00001
Pseudalkalibacillus sp. A8	3382641	S	325	55	380	0.00001
Pseudalkalibacillus sp. Hm43	3450742	S	206	46	252	0.00001
Pseudalkalibacillus nanhaiensis	3115291	S	62	12	74	0.00000
Exiguobacterium sp. 9-2	3112419	S	257	3078	3335	0.00010
Exiguobacterium sp. N4-1P	2051906	S	111	11	122	0.00000
Exiguobacterium mexicanum	340146	S	1523	1864	3387	0.00010
Exiguobacterium marinum	273528	S	328	37	365	0.00001
Exiguobacterium acetylicum	41170	S	66	52	118	0.00000
Exiguobacterium antarcticum	132920	S	54	7	61	0.00000
Exiguobacterium aurantiacum	33987	S	24	34	58	0.00000
Exiguobacterium alkaliphilum	1428684	S	23	4	27	0.00000
Exiguobacterium undae	169177	S	13	3	16	0.00000
Exiguobacterium profundum	307643	S	11	6	17	0.00000
Sporolactobacillus sp. Y61	3160863	S	5616	203	5819	0.00017
Sporolactobacillus terrae	269673	S	109	5	114	0.00000
Pullulanibacillus sp. KACC 23026	3028315	S	409	33	442	0.00001
Tumebacillus algifaecis	1214604	S	2473	142	2615	0.00008
Tumebacillus avium	1903704	S	13	1	14	0.00000
Alicyclobacillus sp. TC	2606450	S	962	6	968	0.00003
Alicyclobacillus sp. SO9	2665646	S	12	0	12	0.00000
Alicyclobacillus fastidiosus	392011	S	376	32	408	0.00001
Alicyclobacillus acidoterrestris	1450	S	21	0	21	0.00000
Effusibacillus dendaii	2743772	S	893	15	908	0.00003
Fodinisporobacter ferrooxydans	2901836	S	258	7	265	0.00001
Kyrpidia spormannii	2055160	S	23	0	23	0.00000
Guptibacillus hwajinpoensis	208199	S	2911	1101	4012	0.00012
Novibacillus thermophilus	1471761	S	330	39	369	0.00001
Thermoactinomyces vulgaris	2026	S	131	8	139	0.00000
Kroppenstedtia eburnea	714067	S	56	3	59	0.00000
Kroppenstedtia pulmonis	1380685	S	36	0	36	0.00000
Staphylospora marina	2490858	S	16	0	16	0.00000
Laceyella sacchari	37482	S	14	0	14	0.00000
Abyssicoccus albus	1817405	S	519	369	888	0.00003
Clostridium sp. ETTB3	3438650	S	10294	1407	11701	0.00035
Clostridium sp. DL-VIII	641107	S	8576	470	9046	0.00027
Clostridium sp. JNZ J1-5	3475975	S	5092	870	5962	0.00018
Clostridium sp. MB05	3376682	S	3470	201	3671	0.00011
Clostridium sp. HCS.1	3238594	S	3130	181	3311	0.00010
Clostridium sp. MF28	1702238	S	2788	22959	25747	0.00076
Clostridium sp. MB40-C1	3070996	S	1947	42	1989	0.00006
Clostridium sp. AWRP	2212991	S	1746	233	1979	0.00006
Clostridium sp. 'deep sea'	2779445	S	1546	1	1547	0.00005
Clostridium sp. MD294	97138	S	1443	42	1485	0.00004
Clostridium sp. JN-9	2507159	S	1367	49	1416	0.00004
Clostridium sp. JS66	3064705	S	1335	246	1581	0.00005
Clostridium sp. BNL1100	755731	S	1303	596	1899	0.00006
Clostridium sp. OS1-26	3070681	S	1115	43	1158	0.00003
Clostridium sp. CM038	3468794	S	1107	6427	7534	0.00022
Clostridium sp. LBM24168	3450749	S	989	34	1023	0.00003
Clostridium sp. BJN0013	3236840	S	986	65	1051	0.00003
Clostridium sp. CM041	3468797	S	407	677	1084	0.00003
Clostridium sp. LQ25	2992805	S	372	3912	4284	0.00013
Clostridium sp. BJN0001	2930219	S	358	42	400	0.00001
Clostridium sp.	1506	S	246	86	332	0.00001
Clostridium sp. CM042	3468798	S	214	74	288	0.00001
Clostridium sp. JNZ X4-2	3470764	S	141	2	143	0.00000
Clostridium sp. JN-1	2483110	S	79	2	81	0.00000
Clostridium sp. CM037	3468793	S	48	82	130	0.00000
Clostridium sp. C1	1155388	S	42	1433	1475	0.00004
Clostridium sp. 001	1970093	S	27	7	34	0.00000
Clostridium sp. SY8519	1042156	S	22	10	32	0.00000
Clostridium botulinum	1491	S	35342	13548	48890	0.00145
Clostridium pasteurianum	1501	S	14143	354	14497	0.00043
Clostridium perfringens	1502	S	12797	23108	35905	0.00106
Clostridium beijerinckii	1520	S	10164	6989	17153	0.00051
Clostridium saccharobutylicum	169679	S	8026	418	8444	0.00025
Clostridium baratii	1561	S	7548	453	8001	0.00024
Clostridium kluyveri	1534	S	7058	250	7308	0.00022
Clostridium manihotivorum	2320868	S	6684	177	6861	0.00020
Clostridium tetani	1513	S	5912	520	6432	0.00019
Clostridium cellulovorans	1493	S	5584	213	5797	0.00017
Clostridium estertheticum	238834	S	3842	207	4049	0.00012
Clostridium intestinale	36845	S	3645	229	3874	0.00011
Clostridium bornimense	1216932	S	3306	1792	5098	0.00015
Clostridium butyricum	1492	S	2988	5337	8325	0.00025
Clostridium gelidum	704125	S	2848	101	2949	0.00009
Clostridium saccharoperbutylacetonicum	36745	S	2731	109	2840	0.00008
Clostridium taeniosporum	394958	S	2655	198	2853	0.00008
Clostridium felsineum	36839	S	2303	284	2587	0.00008
Clostridium septicum	1504	S	2132	150	2282	0.00007
Clostridium thermosuccinogenes	84032	S	1855	705	2560	0.00008
Clostridium cochlearium	1494	S	1701	339	2040	0.00006
Clostridium argentinense	29341	S	1690	53	1743	0.00005
Clostridium gasigenes	94869	S	1626	75	1701	0.00005
Clostridium novyi	1542	S	1418	297	1715	0.00005
Clostridium acetobutylicum	1488	S	1295	17	1312	0.00004
Clostridium tagluense	360422	S	1083	69	1152	0.00003
Clostridium culturomicium	1499683	S	1082	109	1191	0.00004
Clostridium isatidis	182773	S	1038	341	1379	0.00004
Clostridium chauvoei	46867	S	1037	84	1121	0.00003
Clostridium fermenticellae	2068654	S	740	21	761	0.00002
Clostridium tyrobutyricum	1519	S	608	16	624	0.00002
Clostridium thermarum	1716543	S	468	144	612	0.00002
Clostridium drakei	332101	S	376	149	525	0.00002
Clostridium caseinilyticum	3350403	S	270	46	316	0.00001
Clostridium tertium	1559	S	181	115	296	0.00001
Clostridium diolis	223919	S	164	1630	1794	0.00005
Clostridium scatologenes	1548	S	61	26	87	0.00000
Clostridium sporogenes	1509	S	48	389	437	0.00001
Clostridium cadaveris	1529	S	41	9	50	0.00000
Clostridium carboxidivorans	217159	S	19	4	23	0.00000
[Clostridium] innocuum	1522	S	12	40	52	0.00000
Haloimpatiens sporogenes	3298609	S	3840	237	4077	0.00012
Haloimpatiens lingqiaonensis	1380675	S	3429	3004	6433	0.00019
Haloimpatiens myeolchijeotgali	3298610	S	1107	44	1151	0.00003
Crassaminicella profunda	1286698	S	5757	1050	6807	0.00020
Crassaminicella thermophila	2599308	S	1040	595	1635	0.00005
Crassaminicella indica	2855394	S	50	60	110	0.00000
Caloramator sp. mosi_1	3023090	S	4278	400	4678	0.00014
Caloramator sp. Dgby_cultured_2	3029174	S	3610	1041	4651	0.00014
Caloramator sp. E03	2576307	S	53	1	54	0.00000
Candidatus Sarcina troglodytae	2726954	S	5201	500	5701	0.00017
Oceanirhabdus sp. W0125-5	2999116	S	3042	58	3100	0.00009
Hathewaya histolytica	1498	S	1396	70	1466	0.00004
Candidatus Arthromitus sp. SFB-rat-Yit	1041504	S	883	485	1368	0.00004
Wukongibacter baidiensis	1723361	S	620	14	634	0.00002
Wukongibacter sp. M2B1	3088895	S	117	3	120	0.00000
Lactonifactor longoviformis	341220	S	159	94	253	0.00001
Ruminococcus albus	1264	S	4431	44	4475	0.00013
Ruminococcus bovis	2564099	S	1589	120	1709	0.00005
Ruminococcus sp. JL13D9	3233381	S	608	31	639	0.00002
Ruminococcus champanellensis	1161942	S	228	4	232	0.00001
Fastidiosipila sanguinis	236753	S	2819	2828	5647	0.00017
Paludihabitans sp. MB14-C6	3070656	S	1844	24	1868	0.00006
Caproicibacterium sp. NSD3	3457503	S	1507	176	1683	0.00005
Faecalibacterium prausnitzii	853	S	1270	999	2269	0.00007
Faecalibacterium sp. I4-1-79	2929494	S	50	45	95	0.00000
Ruminiclostridium papyrosolvens	29362	S	312	81	393	0.00001
Ruminiclostridium herbifermentans	2488810	S	223	121	344	0.00001
Acidaminobacterium chupaoyuni	3381350	S	403	4	407	0.00001
Amygdalobacter nucleatus	3029274	S	257	76	333	0.00001
Amygdalobacter indicium	3029272	S	58	17	75	0.00000
Thermoclostridium stercorarium	1510	S	188	99	287	0.00001
Anaerotruncus colihominis	169435	S	32	21	53	0.00000
Flavonifractor plautii	292800	S	27	10	37	0.00000
Petroclostridium sp. X23	3045146	S	26	1	27	0.00000
Owariibacterium komagatae	3136601	S	11	12	23	0.00000
Desulforamulus reducens	59610	S	2488	135	2623	0.00008
Desulforamulus ruminis	1564	S	1407	73	1480	0.00004
Desulforamulus ferrireducens	1833852	S	12	11	23	0.00000
Desulfofarcimen acetoxidans	58138	S	3100	66	3166	0.00009
Candidatus Formimonas warabiya	1761012	S	1225	18	1243	0.00004
Thermanaerosceptrum fracticalcis	1712410	S	923	58	981	0.00003
Dehalobacterium formicoaceticum	51515	S	38	17	55	0.00000
Desulfofundulus kuznetsovii	58135	S	11	0	11	0.00000
Acididesulfobacillus acetoxydans	1561005	S	11	0	11	0.00000
Desulfosporosinus acidiphilus	885581	S	1130	32	1162	0.00003
Desulfosporosinus youngiae	339862	S	969	27	996	0.00003
Desulfosporosinus meridiei	79209	S	372	13	385	0.00001
Desulfosporosinus orientis	1563	S	46	1	47	0.00000
Desulfosporosinus paludis	3115649	S	25	0	25	0.00000
Dehalobacter sp. DCM	2907827	S	1158	258	1416	0.00004
Dehalobacter sp. CP	2594474	S	955	455	1410	0.00004
Dehalobacter sp. DCA	1147129	S	123	71	194	0.00001
Dehalobacter restrictus	55583	S	37	14	51	0.00000
Desulfitobacterium dehalogenans	36854	S	1164	94	1258	0.00004
Desulfitobacterium hafniense	49338	S	199	0	199	0.00001
Desulfitobacterium dichloroeliminans	233055	S	77	17	94	0.00000
Desulfitobacterium metallireducens	142877	S	15	1	16	0.00000
Desulfitobacterium sp. AusDCA	3240383	S	10	90	100	0.00000
Syntrophobotulus glycolicus	51197	S	224	3	227	0.00001
Syntrophomonas wolfei	863	S	5144	226	5370	0.00016
Syntrophomonas erecta	264446	S	14	6	20	0.00000
Candidatus Syntrophocurvum alkaliphilum	2293317	S	496	6	502	0.00001
Eubacterium ventriosum	39496	S	1264	1387	2651	0.00008
Eubacterium callanderi	53442	S	275	207	482	0.00001
Eubacterium ramulus	39490	S	228	406	634	0.00002
Eubacterium sp. F2	3381348	S	19	4	23	0.00000
Eubacterium sp. MSJ-33	2841528	S	17	11	28	0.00000
Eubacterium limosum	1736	S	14	4	18	0.00000
Eubacterium maltosivorans	2041044	S	13	4	17	0.00000
Acetobacterium malicum	52692	S	713	257	970	0.00003
Acetobacterium woodii	33952	S	139	8	147	0.00000
Acetobacterium wieringae	52694	S	23	7	30	0.00000
Acetobacterium carbinolicum	52690	S	13	184	197	0.00001
Anaerofustis stercorihominis	214853	S	418	164	582	0.00002
Alkalibacter rhizosphaerae	2815577	S	231	2	233	0.00001
Pseudoramibacter alactolyticus	113287	S	13	0	13	0.00000
Sulfobacillus thermotolerans	338644	S	2265	6	2271	0.00007
Thermaerobacter marianensis	73919	S	29	4	33	0.00000
Fenollaria massiliensis	938288	S	582	252	834	0.00002
Proteiniborus sp. MB09-C3	3050072	S	97	25	122	0.00000
Levyella massiliensis	938289	S	32	10	42	0.00000
Acutalibacter muris	1796620	S	2709	335	3044	0.00009
Caproiciproducens sp. LBM24188	3450750	S	17	28	45	0.00000
Aristaeella hokkaidonensis	3046382	S	979	4	983	0.00003
Aristaeella lactis	3046383	S	20	0	20	0.00000
Helicovermis profundi	3065157	S	890	14	904	0.00003
Tianxiuia mixotrophica	3071453	S	36	0	36	0.00000
Fusibacter sp. JL298sf-3	3440631	S	11	0	11	0.00000
Alkalicella caledoniensis	2731377	S	447	11	458	0.00001
Proteinivorax hydrogeniformans	1826727	S	149	5	154	0.00000
Proteinivorax tanatarense	1260629	S	42	1	43	0.00000
Desulfotomaculum nigrificans	1565	S	143	162	305	0.00001
Heliorestis convoluta	356322	S	100	0	100	0.00000
Agathobaculum sp. NTUH-O15-33	3079302	S	29	4	33	0.00000
Thermincola potens	863643	S	17	2	19	0.00000
Terrisporobacter mayombei	1541	S	3871	3315	7186	0.00021
Terrisporobacter vanillatitrophus	3058402	S	3352	2845	6197	0.00018
Terrisporobacter petrolearius	1460447	S	1639	9490	11129	0.00033
Terrisporobacter glycolicus	36841	S	44	46	90	0.00000
Romboutsia ilealis	1115758	S	4399	1152	5551	0.00016
Romboutsia sp. CE17	2724150	S	2732	897	3629	0.00011
Romboutsia sp. 13368	2708053	S	773	241	1014	0.00003
Romboutsia hominis	1507512	S	2341	467	2808	0.00008
Tepidibacter aestuarii	2925782	S	4991	1665	6656	0.00020
Tepidibacter hydrothermalis	3036126	S	1416	426	1842	0.00005
Paraclostridium ghonii	29358	S	3755	1304	5059	0.00015
Paraclostridium sordellii	1505	S	2114	630	2744	0.00008
Paraclostridium bifermentans	1490	S	118	418	536	0.00002
Peptostreptococcus anaerobius	1261	S	6369	6700	13069	0.00039
Peptostreptococcus equinus	3003601	S	374	27	401	0.00001
Intestinibacter bartlettii	261299	S	4152	1711	5863	0.00017
Clostridioides difficile	1496	S	3227	4746	7973	0.00024
Clostridioides sp. ES-S-0054-01	2770780	S	28	133	161	0.00000
Faecalimicrobium sp. JNUCC 81	3469801	S	2345	471	2816	0.00008
Peptacetobacter sp. AB845	3388429	S	599	1692	2291	0.00007
Peptacetobacter hiranonis	89152	S	13	25	38	0.00000
Andreesenella acetica	84022	S	6940	120	7060	0.00021
Andreesenella formicacetica	1497	S	1029	38	1067	0.00003
Alkaliphilus oremlandii	461876	S	1675	47	1722	0.00005
Alkaliphilus metalliredigens	208226	S	1293	96	1389	0.00004
Alkaliphilus sp. B6464	2731219	S	137	4	141	0.00000
Serpentinicella alkaliphila	1734049	S	1047	13	1060	0.00003
Caminicella sporogenes	166485	S	6964	524	7488	0.00022
Mogibacterium diversum	114527	S	2350	666	3016	0.00009
Mogibacterium pumilum	86332	S	22	2	24	0.00000
Anoxybacterium hadale	3408580	S	1948	126	2074	0.00006
Sinanaerobacter sp. ZZT-01	3111540	S	413	47	460	0.00001
Aminipila butyrica	433296	S	341	30	371	0.00001
Aminipila terrae	2697030	S	35	4	39	0.00000
Aminipila luticellarii	2507160	S	12	6	18	0.00000
Emergencia sp. JLR.KK010	3114296	S	304	332	636	0.00002
Emergencia timonensis	1776384	S	13	4	17	0.00000
Ihubacter sp. rT4E-8	3242369	S	175	209	384	0.00001
Acetoanaerobium noterae	745369	S	569	446	1015	0.00003
Acetoanaerobium sticklandii	1511	S	308	235	543	0.00002
Filifactor alocis	143361	S	138	190	328	0.00001
Geosporobacter ferrireducens	1424294	S	278	26	304	0.00001
[Clostridium] colinum	36835	S	15840	776	16616	0.00049
Anaerostipes hadrus	649756	S	7960	3852	11812	0.00035
Anaerostipes rhamnosivorans	1229621	S	64	26	90	0.00000
Anaerostipes sp. PC18	3036926	S	46	14	60	0.00000
Roseburia intestinalis	166486	S	375	7931	8306	0.00025
Roseburia sp. 831b	1261635	S	71	17	88	0.00000
Roseburia sp. 499	1261634	S	17	2	19	0.00000
Roseburia hominis	301301	S	17	24	41	0.00000
Anaerocolumna sp. AGMB13020	3081750	S	4774	112	4886	0.00014
Anaerocolumna sp. AGMB13025	3039116	S	808	12	820	0.00002
Anaerocolumna sp. MB42-C2	3070997	S	552	23	575	0.00002
Anaerocolumna chitinilytica	1727145	S	905	19	924	0.00003
Anaerocolumna sedimenticola	2696063	S	204	13	217	0.00001
Anaerocolumna cellulosilytica	433286	S	121	3	124	0.00000
Blautia liquoris	2779518	S	3922	254	4176	0.00012
Blautia hansenii	1322	S	2152	2740	4892	0.00014
Blautia pseudococcoides	1796616	S	295	16	311	0.00001
Blautia producta	33035	S	246	78	324	0.00001
Blautia wexlerae	418240	S	224	375	599	0.00002
Blautia sp. SC05B48	2479767	S	107	496	603	0.00002
Blautia parvula	2877527	S	52	49	101	0.00000
Blautia obeum	40520	S	22	28	50	0.00000
Stomatobaculum sp. F0698	3059030	S	3971	95	4066	0.00012
Herbinix luporum	1679721	S	3865	2031	5896	0.00017
Mediterraneibacter gnavus	33038	S	1990	1783	3773	0.00011
Mediterraneibacter faecis	592978	S	451	278	729	0.00002
[Ruminococcus] torques	33039	S	420	263	683	0.00002
[Ruminococcus] lactaris	46228	S	32	7	39	0.00000
Wujia chipingensis	2763670	S	2495	2528	5023	0.00015
Chordicoccus furentiruminis	2709410	S	2198	238	2436	0.00007
Lacrimispora xylanolytica	29375	S	1159	13	1172	0.00003
Lacrimispora sp. BS-2	3151850	S	446	6	452	0.00001
Lacrimispora sp. HJ-01	3375704	S	27	2	29	0.00000
Lacrimispora xylanisolvens	384636	S	264	2	266	0.00001
Lacrimispora saccharolytica	84030	S	134	19	153	0.00000
Lacrimispora sphenoides	29370	S	38	0	38	0.00000
Lacrimispora sinapis	3111456	S	29	1	30	0.00000
Lachnoclostridium phytofermentans	66219	S	1902	18	1920	0.00006
[Clostridium] hylemonae	89153	S	111	45	156	0.00000
[Clostridium] scindens	29347	S	17	6	23	0.00000
Pseudobutyrivibrio xylanivorans	185007	S	1168	20	1188	0.00004
Pseudobutyrivibrio ruminis	46206	S	584	54	638	0.00002
Hominifimenecus sp. rT4P-3	3242979	S	1196	6	1202	0.00004
Agathobacter rectalis	39491	S	1127	899	2026	0.00006
Butyrivibrio fibrisolvens	831	S	1055	77	1132	0.00003
Butyrivibrio sp. JL13D10	3236815	S	22	1	23	0.00000
Butyrivibrio proteoclasticus	43305	S	21	0	21	0.00000
Lachnoanaerobaculum umeaense	617123	S	958	83	1041	0.00003
Lachnoanaerobaculum gingivalis	2490855	S	22	5	27	0.00000
Anaeromicropila herbilytica	2785025	S	824	8	832	0.00002
Candidatus Epulonipiscium viviparus	420336	S	769	3	772	0.00002
Enterocloster bolteae	208479	S	644	227	871	0.00003
Enterocloster lavalensis	460384	S	42	16	58	0.00000
Enterocloster asparagiformis	333367	S	11	1	12	0.00000
Enterocloster clostridioformis	1531	S	10	9	19	0.00000
Allocoprococcus comes	410072	S	621	608	1229	0.00004
Dorea formicigenerans	39486	S	309	336	645	0.00002
Dorea longicatena	88431	S	20	23	43	0.00000
Jutongia sp. SJQ-6	3445972	S	310	109	419	0.00001
Hungatella hathewayi	154046	S	290	6	296	0.00001
Anaeropeptidivorans aminofermentans	2934315	S	232	2	234	0.00001
Chakrabartyella piscis	2918914	S	176	8	184	0.00001
Novisyntrophococcus fermenticellae	2068655	S	54	9	63	0.00000
[Clostridium] symbiosum	1512	S	54	10	64	0.00000
Sellimonas catena	2994035	S	29	28	57	0.00000
Claveliimonas bilis	3028070	S	27	13	40	0.00000
Anaerobutyricum hallii	39488	S	18	22	40	0.00000
Qiania dongpingensis	2763669	S	19	7	26	0.00000
Eisenbergiella porci	2652274	S	18	10	28	0.00000
Lachnospira eligens	39485	S	17	3	20	0.00000
Wansuia hejianensis	2763667	S	12	2	14	0.00000
Vallitalea guaymasensis	1185412	S	3148	42	3190	0.00009
Vallitalea pronyensis	1348613	S	2148	6	2154	0.00006
Petrocella atlantisensis	2173034	S	2754	176	2930	0.00009
Cellulosilyticum sp. ST5	3055805	S	4123	757	4880	0.00014
Cellulosilyticum lentocellum	29360	S	2971	152	3123	0.00009
Anaerotignum propionicum	28446	S	239	5	244	0.00001
Anaerotignum sp. MB30-C6	3070814	S	37	11	48	0.00000
Defluviitalea saccharophila	879970	S	102	46	148	0.00000
Halobacteroides halobius	42422	S	7559	25	7584	0.00022
Natroniella sp. ANB-PHB2	3384444	S	3491	8	3499	0.00010
Acetohalobium arabaticum	28187	S	1399	0	1399	0.00004
Anoxybacter fermentans	1323375	S	6959	32	6991	0.00021
Halanaerobium praevalens	2331	S	4442	110	4552	0.00013
Halanaerobium hydrogeniformans	656519	S	1319	4	1323	0.00004
Halocella sp. SP3-1	2382161	S	115	264	379	0.00001
Halothermothrix orenii	31909	S	331	1	332	0.00001
Tepidanaerobacter acetatoxydans	499229	S	6432	154	6586	0.00019
Biomaibacter acetigenes	2316383	S	1323	3	1326	0.00004
Thermosediminibacter oceani	291990	S	10	0	10	0.00000
Natranaerofaba carboxydovora	2742683	S	6038	12	6050	0.00018
Natranaerobius thermophilus	375929	S	80	0	80	0.00000
Thermoanaerobacterium sp. CMT5567-10	3061989	S	1845	714	2559	0.00008
Thermoanaerobacterium sp. RBIITD	1550240	S	78	1	79	0.00000
Thermoanaerobacterium thermosaccharolyticum	1517	S	926	274	1200	0.00004
Thermoanaerobacter sp. X514	399726	S	255	2079	2334	0.00007
Thermoanaerobacter kivui	2325	S	18	11	29	0.00000
Aceticella autotrophica	2755338	S	642	13	655	0.00002
Carboxydothermus hydrogenoformans	129958	S	42	0	42	0.00000
Caldanaerobacter subterraneus	911092	S	38	4	42	0.00000
Ammonifex degensii	42838	S	15	0	15	0.00000
Gelria sp. Kuro-4	2796927	S	11	0	11	0.00000
Desulforudis sp. Tu-874	3416276	S	13	0	13	0.00000
Metallumcola ferriviriculae	3039180	S	1459	9	1468	0.00004
Thermanaeromonas toyohensis	161154	S	417	0	417	0.00001
Neomoorella humiferrea	676965	S	21	0	21	0.00000
Neomoorella glycerini	55779	S	20	0	20	0.00000
Neomoorella carbonis	3062783	S	18	0	18	0.00000
Moorella sp. Hama-1	2138101	S	15	0	15	0.00000
Neomoorella thermoacetica	1525	S	14	0	14	0.00000
Acetivibrio thermocellus	1515	S	1433	3300	4733	0.00014
Acetivibrio clariflavus	288965	S	501	338	839	0.00002
Acetivibrio saccincola	1677857	S	23	9	32	0.00000
Koleobacter methoxysyntrophicus	2751313	S	900	16	916	0.00003
Monoglobus pectinilyticus	1981510	S	181	139	320	0.00001
Mahella australiensis	252966	S	14	3	17	0.00000
Thomasclavelia ramosa	1547	S	9542	3575	13117	0.00039
Erysipelatoclostridium sp. An173	1965571	S	6151	1247	7398	0.00022
Thomasclavelia spiroformis	29348	S	766	96	862	0.00003
Faecalibacillus intestinalis	1982626	S	15513	14744	30257	0.00089
Catenibacterium sp. co_0103	2478954	S	5863	3000	8863	0.00026
Catenibacterium mitsuokai	100886	S	1245	180	1425	0.00004
Tannockella kyphosi	2899121	S	4100	247	4347	0.00013
Erysipelothrix enhydrae	2890314	S	5278	9511	14789	0.00044
Erysipelothrix sp. HDW6A	2714928	S	3533	44	3577	0.00011
Erysipelothrix sp. HDW6B	2714929	S	449	14	463	0.00001
Erysipelothrix sp. HDW6C	2714930	S	83	2	85	0.00000
Erysipelothrix rhusiopathiae	1648	S	3630	3453	7083	0.00021
Erysipelothrix inopinata	225084	S	2030	35	2065	0.00006
Erysipelothrix larvae	1514105	S	645	151	796	0.00002
Allocoprobacillus halotolerans	2944914	S	4751	957	5708	0.00017
Bulleidia sp. zg-1006	2806552	S	3054	871	3925	0.00012
Hoskinsella hominis	2764325	S	1731	3157	4888	0.00014
Intestinibaculum porci	2487118	S	501	46	547	0.00002
Amedibacterium intestinale	2583452	S	489	738	1227	0.00004
Solobacterium moorei	102148	S	240	581	821	0.00002
Longicatena caecimuris	1796635	S	143	318	461	0.00001
Massilimicrobiota timonensis	1776392	S	82	3484	3566	0.00011
Turicibacter sanguinis	154288	S	3167	338	3505	0.00010
Turicibacter sp. TJ11	2806443	S	2226	1010	3236	0.00010
Turicibacter bilis	2735723	S	2107	9461	11568	0.00034
Parvimonas micra	33033	S	7794	8157	15951	0.00047
Parvimonas sp. G1604	3388845	S	2986	623	3609	0.00011
Parvimonas sp. G1425	3387694	S	12	0	12	0.00000
Parvimonas parva	2769485	S	1281	564	1845	0.00005
